     11   1   3 2459357.75488018  1.000        350.45045    16.9310  1.796    40.8092   3.0   3.0  10.0   3.0   372.080   271.776    -1.000    -1.000 0        445.20736    19.1465  2.049   4.0   4.0   6.0   9.0   386.250   261.736    -1.000    -1.000 0        505.80973    20.6192  1.777   4.0   4.0   6.0  12.0   479.668   245.963    62.668    65.929 0        428.84848    18.6265  2.068   5.0   5.0   8.0  14.0   387.154   369.654    -1.000    -1.000 0         -39.21622   360.080   262.776   388.464   148.092    87.315    87.330  13.0 occCebrionnes_Olsen_000012.fits                      22021.64748162
     12   1   3 2459357.75488065  1.000        228.70642    13.6954  1.972    26.4741   3.0   3.0  10.0   3.0   372.597   272.099    -1.000    -1.000 0        502.25000    21.2375  2.048   4.0   4.0   6.0   9.0   386.979   262.724    -1.000    -1.000 0        410.31788    18.3763  2.298   4.0   4.0   6.0  12.0   479.516   246.728    -1.000    -1.000 0        576.65053    22.3071  2.892   5.0   5.0   8.0  14.0   387.653   370.532    -1.000    -1.000 0          -5.42202   360.597   263.099   388.797   148.304    95.786    95.727  13.0 occCebrionnes_Olsen_000013.fits                      22021.68851942
     13   1   3 2459357.75488113  1.000        243.33945    14.6430  2.390    32.5854   3.0   3.0  10.0   3.0   372.389   271.922    -1.000    -1.000 0        497.30405    21.2460  2.109   4.0   4.0   6.0   9.0   386.964   262.843    -1.000    -1.000 0        415.96476    18.4975  2.005   4.0   4.0   6.0  12.0   479.538   246.604    -1.000    -1.000 0        543.79425    21.6681  2.796   5.0   5.0   8.0  14.0   387.760   370.759    -1.000    -1.000 0         -27.88073   360.389   262.922   388.793   148.320    94.821    94.763  13.0 occCebrionnes_Olsen_000014.fits                      22021.72951698
     14   1   3 2459357.75488160  1.000        240.11111    14.1125  2.491    24.4845   3.0   3.0  10.0   3.0   372.544   272.027     0.862     0.857 0        509.57718    21.4239  2.066   4.0   4.0   6.0   9.0   386.923   262.700    -1.000    -1.000 0        406.21681    18.1854  1.916   4.0   4.0   6.0  12.0   479.793   246.900    -1.000    -1.000 0        574.56495    22.4653  2.830   5.0   5.0   8.0  14.0   387.813   370.739    -1.000    -1.000 0         -15.77778   360.544   263.027   388.782   148.326    95.723    95.619  13.0 occCebrionnes_Olsen_000015.fits                      22021.77051455
     15   1   3 2459357.75488208  1.000        230.66667    14.2768  2.078    31.0277   3.0   3.0  10.0   3.0   372.615   272.363    -1.000    -1.000 0        497.08054    21.1249  2.138   4.0   4.0   6.0   9.0   386.935   262.564    -1.000    -1.000 0        422.52212    18.4806  1.896   4.0   4.0   6.0  12.0   479.594   246.905    -1.000    -1.000 0        571.51212    22.3497  2.993   5.0   5.0   8.0  14.0   387.805   370.734    -1.000    -1.000 0         -15.14815   360.615   263.363   388.782   148.319    94.510    94.405  13.0 occCebrionnes_Olsen_000016.fits                      22021.81151211
     16   1   3 2459357.75488254  1.000        258.76147    14.2757  2.246    26.3099   3.0   3.0  10.0   3.0   373.213   271.584   123.388   123.120 0        472.13423    20.2027  1.875   4.0   4.0   6.0   9.0   387.399   261.879   135.267   141.236 0        524.76549    21.0553  2.079   4.0   4.0   6.0  12.0   480.462   245.872   112.903   113.215 0        412.39697    17.8249  2.820   5.0   5.0   8.0  14.0   388.611   370.709   129.358   129.584 0           0.98165   361.213   262.584   389.312   148.399    -1.000    -1.000  13.0 occCebrionnes_Olsen_000017.fits                      22021.85150385
     17   1   3 2459357.75488302  1.000        245.16514    14.0380  3.134    29.0124   3.0   3.0  10.0   3.0   373.192   271.352    -1.000    -1.000 0        486.20270    20.5374  2.351   4.0   4.0   6.0   9.0   387.409   261.937    83.565    88.619 0        512.50549    20.8750  2.012   4.0   4.0   6.0  12.0   480.451   245.640    -1.000    -1.000 0        425.88316    18.1662  2.862   5.0   5.0   8.0  14.0   388.709   370.935    -1.000    -1.000 0          12.92661   361.192   262.352   389.339   148.183    -1.000    -1.000  13.0 occCebrionnes_Olsen_000018.fits                      22021.89250141
     18   1   3 2459357.75488349  1.000        252.14815    14.4394  2.439    28.4601   3.0   3.0  10.0   3.0   373.240   271.601   114.715   115.046 0        456.89933    19.9934  1.893   4.0   4.0   6.0   9.0   387.409   261.884   138.300   143.920 0        521.03297    21.0599  1.981   4.0   4.0   6.0  12.0   480.483   245.879   173.314   175.328 0        397.29955    17.5927  2.822   5.0   5.0   8.0  14.0   388.597   370.750   139.610   139.868 0           3.59259   361.240   262.601   389.316   148.350    -1.000    -1.000  13.0 occCebrionnes_Olsen_000019.fits                      22021.93349898
     19   1   3 2459357.75488396  1.000        258.61682    14.3804  3.031    24.4956   3.0   3.0  10.0   3.0   373.181   271.450    -1.000    -1.000 0        476.70470    20.6636  1.850   4.0   4.0   6.0   9.0   387.394   261.275    -1.000    -1.000 0        523.97357    21.0436  1.968   4.0   4.0   6.0  12.0   480.472   245.870   176.790   183.587 0        419.79394    18.3014  3.007   5.0   5.0   8.0  14.0   388.618   371.561    -1.000    -1.000 0          16.31776   361.181   262.450   389.337   148.300    -1.000    -1.000  13.0 occCebrionnes_Olsen_000020.fits                      22021.97449654
     20   1   3 2459357.75488444  1.000        300.21818    15.8547  2.272    32.3167   3.0   3.0  10.0   3.0   372.953   272.304    -1.000    -1.000 0        391.83784    18.0582  2.032   4.0   4.0   6.0   9.0   387.503   261.976    64.678    65.816 0        419.23894    18.3660  2.500   4.0   4.0   6.0  12.0   480.197   246.515    -1.000    -1.000 0        544.77979    21.2859  2.178   5.0   5.0   8.0  14.0   388.310   371.663   134.741   134.547 0         -17.67273   360.953   263.304   389.225   148.695    -1.000    -1.000  13.0 occCebrionnes_Olsen_000021.fits                      22022.01549411
